Credit Score,Finance Type,Trade-in Value,Loan Booked
657,Purchase,11250,11/27/2018 0:00
702,Purchase,15275,11/27/2018 0:00
667,Purchase,18350,11/28/2018 0:00
676,Refi,20950,11/28/2018 0:00
648,Refi,5675,11/28/2018 0:00
732,Purchase,26100,11/28/2018 0:00
653,Refi,20675,11/28/2018 0:00
601,Refi,23000,11/28/2018 0:00
604,Refi,32575,11/28/2018 0:00
574,Refi,9700,11/28/2018 0:00
620,Refi,23975,11/28/2018 0:00
604,Purchase,12350,11/28/2018 0:00
663,Refi,33225,11/28/2018 0:00
669,Refi,16650,11/28/2018 0:00
650,Refi,7650,11/28/2018 0:00
650,Refi,9150,11/28/2018 0:00
625,Refi,28200,11/28/2018 0:00
679,Refi,15700,11/28/2018 0:00
642,Refi,15050,11/28/2018 0:00
645,Refi,17250,11/28/2018 0:00
815,Purchase,12350,11/29/2018 0:00
671,Purchase,7875,11/29/2018 0:00
856,Purchase,12175,11/29/2018 0:00
610,Refi,9025,11/29/2018 0:00
736,Purchase,36400,11/29/2018 0:00
691,Refi,13675,11/29/2018 0:00
512,Purchase,12325,11/29/2018 0:00
701,Purchase,23000,11/29/2018 0:00
622,Refi,11775,11/29/2018 0:00
607,Purchase,10875,11/29/2018 0:00
813,Purchase,31475,11/29/2018 0:00
858,Purchase,17975,11/29/2018 0:00
745,Refi,11225,11/29/2018 0:00
702,Refi,15700,11/29/2018 0:00
759,Purchase,15550,11/29/2018 0:00
723,Purchase,15225,11/29/2018 0:00
723,Purchase,27350,11/29/2018 0:00
644,Refi,34400,11/29/2018 0:00
843,Purchase,16450,11/29/2018 0:00
609,Refi,13550,11/29/2018 0:00
703,Refi,15650,11/29/2018 0:00
720,Refi,11725,11/29/2018 0:00
633,Refi,9350,11/29/2018 0:00
644,Refi,9975,11/29/2018 0:00
784,Purchase,12325,11/29/2018 0:00
658,Refi,18350,11/29/2018 0:00
697,Refi,3925,11/29/2018 0:00
617,Refi,14975,11/29/2018 0:00
783,Purchase,25600,11/29/2018 0:00
837,Purchase,23275,11/29/2018 0:00
602,Refi,9175,11/29/2018 0:00
793,Purchase,17600,11/29/2018 0:00
623,Purchase,9450,11/29/2018 0:00
538,Purchase,11575,11/29/2018 0:00
631,Refi,31375,11/29/2018 0:00
647,Refi,28975,11/29/2018 0:00
781,Purchase,9150,11/29/2018 0:00
603,Refi,17725,11/29/2018 0:00
817,Purchase,11025,11/29/2018 0:00
644,Purchase,30525,11/30/2018 0:00
873,Purchase,22150,11/30/2018 0:00
703,Refi,19050,11/30/2018 0:00
715,Purchase,9825,11/30/2018 0:00
655,Purchase,24625,11/30/2018 0:00
612,Purchase,14050,11/30/2018 0:00
703,Refi,14875,11/30/2018 0:00
632,Refi,9450,11/30/2018 0:00
668,Purchase,25275,11/30/2018 0:00
599,Purchase,11500,11/30/2018 0:00
686,Refi,4875,11/30/2018 0:00
607,Purchase,10325,11/30/2018 0:00
650,Refi,27775,11/30/2018 0:00
762,Purchase,26275,11/30/2018 0:00
753,Purchase,13875,11/30/2018 0:00
596,Refi,12200,11/30/2018 0:00
580,Refi,10075,11/30/2018 0:00
582,Refi,21400,11/30/2018 0:00
848,Purchase,14925,11/30/2018 0:00
677,Refi,28275,11/30/2018 0:00
648,Refi,23925,11/30/2018 0:00
552,Purchase,21400,11/30/2018 0:00
739,Purchase,17100,11/30/2018 0:00
671,Purchase,10075,11/30/2018 0:00
664,Refi,33200,11/30/2018 0:00
672,Refi,10975,11/30/2018 0:00
743,Refi,45700,11/30/2018 0:00
695,Purchase,22200,11/30/2018 0:00
613,Refi,17825,11/30/2018 0:00
792,Purchase,10200,11/30/2018 0:00
707,Refi,22275,11/30/2018 0:00
695,Refi,14525,11/30/2018 0:00
760,Purchase,28700,11/30/2018 0:00
618,Refi,15062,11/30/2018 0:00
633,Refi,12650,11/30/2018 0:00
640,Refi,26275,11/30/2018 0:00
820,Purchase,48375,11/30/2018 0:00
708,Purchase,10825,11/30/2018 0:00
615,Refi,7775,12/3/2018 0:00
624,Purchase,15550,12/3/2018 0:00
702,Refi,35500,12/3/2018 0:00
675,Refi,30900,12/3/2018 0:00
618,Refi,6825,12/3/2018 0:00
649,Refi,13450,12/3/2018 0:00
727,Purchase,20250,12/3/2018 0:00
694,Refi,11100,12/3/2018 0:00
620,Refi,21250,12/3/2018 0:00
870,Purchase,11225,12/3/2018 0:00
878,Purchase,18650,12/3/2018 0:00
530,Purchase,14700,12/3/2018 0:00
856,Purchase,10800,12/4/2018 0:00
746,Purchase,12800,12/4/2018 0:00
615,Refi,22175,12/4/2018 0:00
627,Refi,23700,12/4/2018 0:00
613,Purchase,11025,12/4/2018 0:00
712,Refi,6875,12/4/2018 0:00
732,Purchase,17075,12/4/2018 0:00
606,Purchase,16425,12/4/2018 0:00
742,Purchase,9775,12/4/2018 0:00
617,Refi,20000,12/4/2018 0:00
862,Purchase,18025,12/4/2018 0:00
780,Purchase,25025,12/4/2018 0:00
629,Refi,9125,12/4/2018 0:00
687,Purchase,10525,12/4/2018 0:00
709,Refi,19200,12/4/2018 0:00
564,Refi,21700,12/4/2018 0:00
654,Refi,27225,12/4/2018 0:00
677,Refi,19250,12/4/2018 0:00
823,Refi,46674,12/4/2018 0:00
808,Purchase,20950,12/5/2018 0:00
783,Purchase,25200,12/5/2018 0:00
767,Purchase,10175,12/5/2018 0:00
601,Refi,28800,12/5/2018 0:00
775,Purchase,17725,12/5/2018 0:00
715,Refi,14200,12/5/2018 0:00
805,Purchase,24750,12/5/2018 0:00
656,Refi,24600,12/5/2018 0:00
815,Purchase,16050,12/5/2018 0:00
707,Refi,13575,12/5/2018 0:00
693,Refi,9350,12/5/2018 0:00
654,Refi,15175,12/5/2018 0:00
546,Refi,21100,12/5/2018 0:00
594,Refi,16475,12/5/2018 0:00
679,Purchase,21000,12/5/2018 0:00
708,Purchase,12450,12/5/2018 0:00
627,Refi,18075,12/5/2018 0:00
658,Refi,32725,12/5/2018 0:00
855,Purchase,15850,12/5/2018 0:00
653,Refi,16575,12/5/2018 0:00
638,Refi,6225,12/5/2018 0:00
757,Purchase,24575,12/5/2018 0:00
614,Refi,7225,12/6/2018 0:00
776,Purchase,21750,12/6/2018 0:00
589,Refi,26075,12/6/2018 0:00
603,Refi,11450,12/6/2018 0:00
743,Purchase,10025,12/6/2018 0:00
625,Refi,13900,12/6/2018 0:00
855,Purchase,19650,12/6/2018 0:00
623,Refi,12125,12/6/2018 0:00
648,Refi,16700,12/6/2018 0:00
581,Refi,16000,12/6/2018 0:00
648,Refi,29900,12/6/2018 0:00
595,Refi,24875,12/6/2018 0:00
678,Purchase,19575,12/6/2018 0:00
588,Refi,16550,12/6/2018 0:00
680,Purchase,21300,12/6/2018 0:00
679,Purchase,15475,12/7/2018 0:00
662,Refi,20925,12/7/2018 0:00
600,Purchase,8750,12/7/2018 0:00
729,Purchase,12325,12/7/2018 0:00
717,Purchase,12925,12/7/2018 0:00
672,Refi,28150,12/7/2018 0:00
613,Refi,5375,12/7/2018 0:00
711,Refi,23050,12/7/2018 0:00
771,Refi,7500,12/7/2018 0:00
873,Purchase,34000,12/7/2018 0:00
802,Purchase,30350,12/7/2018 0:00
759,Purchase,14025,12/7/2018 0:00
649,Refi,18500,12/7/2018 0:00
595,Refi,26825,12/7/2018 0:00
709,Purchase,14575,12/7/2018 0:00
698,Refi,14575,12/7/2018 0:00
699,Refi,8825,12/7/2018 0:00
750,Purchase,14875,12/7/2018 0:00
614,Purchase,20800,12/7/2018 0:00
661,Refi,10425,12/7/2018 0:00
618,Refi,12550,12/7/2018 0:00
617,Purchase,21975,12/10/2018 0:00
779,Purchase,10775,12/10/2018 0:00
660,Refi,21125,12/10/2018 0:00
614,Refi,30025,12/10/2018 0:00
552,Refi,22375,12/10/2018 0:00
578,Refi,18350,12/10/2018 0:00
826,Purchase,26750,12/10/2018 0:00
822,Purchase,18925,12/10/2018 0:00
716,Purchase,17325,12/10/2018 0:00
600,Refi,19825,12/10/2018 0:00
878,Purchase,35625,12/10/2018 0:00
815,Purchase,16675,12/10/2018 0:00
658,Refi,6450,12/10/2018 0:00
686,Purchase,27325,12/10/2018 0:00
688,Purchase,19650,12/10/2018 0:00
622,Refi,17375,12/10/2018 0:00
647,Refi,19975,12/10/2018 0:00
567,Refi,10050,12/10/2018 0:00
591,Refi,16575,12/10/2018 0:00
528,Purchase,11575,12/10/2018 0:00
626,Refi,15350,12/10/2018 0:00
582,Refi,17750,12/11/2018 0:00
639,Refi,14925,12/11/2018 0:00
613,Refi,13550,12/11/2018 0:00
607,Refi,12600,12/11/2018 0:00
599,Refi,13625,12/11/2018 0:00
727,Purchase,13875,12/11/2018 0:00
692,Purchase,10150,12/11/2018 0:00
686,Refi,20500,12/11/2018 0:00
563,Refi,23675,12/11/2018 0:00
581,Refi,27675,12/11/2018 0:00
660,Purchase,26375,12/11/2018 0:00
640,Refi,27275,12/11/2018 0:00
717,Refi,15850,12/11/2018 0:00
684,Refi,8475,12/11/2018 0:00
579,Purchase,18500,12/11/2018 0:00
655,Refi,8950,12/11/2018 0:00
846,Purchase,23100,12/11/2018 0:00
599,Refi,10325,12/11/2018 0:00
612,Purchase,10250,12/11/2018 0:00
699,Refi,24200,12/11/2018 0:00
632,Purchase,33975,12/11/2018 0:00
568,Refi,22325,12/12/2018 0:00
729,Purchase,10325,12/12/2018 0:00
624,Refi,16250,12/12/2018 0:00
694,Refi,27100,12/12/2018 0:00
641,Refi,21150,12/12/2018 0:00
749,Refi,29800,12/12/2018 0:00
846,Purchase,28100,12/12/2018 0:00
699,Refi,9650,12/12/2018 0:00
629,Refi,17350,12/12/2018 0:00
606,Refi,20375,12/12/2018 0:00
676,Purchase,16550,12/12/2018 0:00
572,Refi,18225,12/12/2018 0:00
814,Purchase,13125,12/12/2018 0:00
564,Refi,14100,12/12/2018 0:00
721,Purchase,20000,12/12/2018 0:00
615,Refi,11525,12/12/2018 0:00
552,Refi,10325,12/12/2018 0:00
645,Refi,21750,12/12/2018 0:00
708,Purchase,11275,12/12/2018 0:00
584,Refi,23525,12/12/2018 0:00
615,Refi,10600,12/12/2018 0:00
576,Purchase,11200,12/13/2018 0:00
808,Purchase,12550,12/13/2018 0:00
698,Purchase,17750,12/13/2018 0:00
663,Purchase,18650,12/13/2018 0:00
616,Refi,6325,12/13/2018 0:00
780,Purchase,14600,12/13/2018 0:00
692,Purchase,13050,12/13/2018 0:00
826,Purchase,10250,12/13/2018 0:00
585,Refi,27700,12/13/2018 0:00
651,Refi,43000,12/13/2018 0:00
518,Refi,24012,12/13/2018 0:00
828,Purchase,16325,12/13/2018 0:00
717,Refi,13075,12/13/2018 0:00
667,Refi,27275,12/13/2018 0:00
695,Purchase,16375,12/13/2018 0:00
702,Purchase,23350,12/13/2018 0:00
647,Purchase,10625,12/13/2018 0:00
725,Purchase,14025,12/13/2018 0:00
650,Refi,12300,12/13/2018 0:00
608,Refi,10675,12/13/2018 0:00
802,Purchase,10975,12/14/2018 0:00
663,Purchase,26125,12/14/2018 0:00
796,Purchase,52450,12/14/2018 0:00
830,Purchase,12550,12/14/2018 0:00
617,Purchase,11175,12/14/2018 0:00
647,Refi,23200,12/14/2018 0:00
643,Refi,11900,12/14/2018 0:00
673,Refi,28175,12/14/2018 0:00
711,Refi,23050,12/14/2018 0:00
657,Purchase,16575,12/14/2018 0:00
654,Refi,16450,12/14/2018 0:00
717,Refi,4525,12/14/2018 0:00
621,Refi,11925,12/14/2018 0:00
721,Purchase,35925,12/14/2018 0:00
755,Refi,37180,12/14/2018 0:00
569,Purchase,14825,12/14/2018 0:00
817,Purchase,10950,12/14/2018 0:00
729,Refi,14250,12/14/2018 0:00
847,Purchase,11425,12/17/2018 0:00
642,Purchase,11975,12/17/2018 0:00
818,Purchase,13950,12/17/2018 0:00
783,Refi,45300,12/17/2018 0:00
781,Purchase,15350,12/17/2018 0:00
697,Refi,7675,12/17/2018 0:00
704,Purchase,11025,12/17/2018 0:00
625,Refi,11875,12/17/2018 0:00
629,Refi,17300,12/17/2018 0:00
621,Refi,19800,12/17/2018 0:00
656,Refi,17100,12/17/2018 0:00
597,Refi,14250,12/17/2018 0:00
642,Refi,29250,12/17/2018 0:00
681,Refi,13950,12/17/2018 0:00
738,Purchase,26525,12/17/2018 0:00
607,Refi,21375,12/17/2018 0:00
635,Refi,16725,12/17/2018 0:00
699,Purchase,24150,12/17/2018 0:00
762,Purchase,14550,12/17/2018 0:00
704,Purchase,15425,12/18/2018 0:00
597,Refi,17400,12/18/2018 0:00
573,Purchase,6200,12/18/2018 0:00
689,Refi,6225,12/18/2018 0:00
646,Refi,6050,12/18/2018 0:00
746,Purchase,21450,12/18/2018 0:00
763,Purchase,24200,12/18/2018 0:00
622,Refi,25700,12/18/2018 0:00
778,Purchase,22475,12/18/2018 0:00
858,Purchase,30850,12/18/2018 0:00
642,Refi,16075,12/18/2018 0:00
666,Refi,19950,12/18/2018 0:00
668,Refi,27600,12/18/2018 0:00
844,Purchase,45325,12/18/2018 0:00
827,Purchase,24575,12/18/2018 0:00
640,Refi,8450,12/18/2018 0:00
553,Refi,16550,12/18/2018 0:00
645,Purchase,9875,12/19/2018 0:00
584,Refi,22100,12/19/2018 0:00
652,Refi,11675,12/19/2018 0:00
750,Purchase,16675,12/19/2018 0:00
682,Refi,8550,12/19/2018 0:00
749,Refi,20175,12/19/2018 0:00
678,Purchase,16250,12/19/2018 0:00
861,Purchase,24900,12/19/2018 0:00
784,Purchase,34925,12/19/2018 0:00
694,Purchase,14650,12/19/2018 0:00
733,Purchase,13900,12/19/2018 0:00
622,Refi,18125,12/19/2018 0:00
772,Purchase,11000,12/19/2018 0:00
615,Refi,18525,12/19/2018 0:00
804,Purchase,20450,12/19/2018 0:00
630,Refi,32375,12/19/2018 0:00
784,Purchase,36250,12/19/2018 0:00
653,Refi,17325,12/19/2018 0:00
780,Purchase,20025,12/19/2018 0:00
694,Purchase,26525,12/19/2018 0:00
799,Purchase,13175,12/20/2018 0:00
644,Purchase,8850,12/20/2018 0:00
860,Purchase,31825,12/20/2018 0:00
839,Purchase,27600,12/20/2018 0:00
569,Refi,20600,12/20/2018 0:00
622,Refi,28825,12/20/2018 0:00
580,Refi,17825,12/20/2018 0:00
665,Refi,15025,12/20/2018 0:00
629,Refi,10325,12/20/2018 0:00
863,Purchase,13700,12/20/2018 0:00
615,Refi,16700,12/20/2018 0:00
706,Purchase,6875,12/20/2018 0:00
604,Refi,20250,12/20/2018 0:00
640,Refi,16000,12/20/2018 0:00
789,Purchase,20975,12/20/2018 0:00
742,Refi,18050,12/20/2018 0:00
745,Purchase,25275,12/20/2018 0:00
787,Purchase,16050,12/20/2018 0:00
733,Refi,25050,12/20/2018 0:00
583,Refi,33225,12/20/2018 0:00
575,Refi,22275,12/20/2018 0:00
702,Refi,29175,12/20/2018 0:00
608,Refi,17675,12/20/2018 0:00
594,Refi,22575,12/20/2018 0:00
701,Purchase,10625,12/21/2018 0:00
668,Purchase,7125,12/21/2018 0:00
702,Refi,8875,12/21/2018 0:00
805,Purchase,16625,12/21/2018 0:00
868,Purchase,17200,12/21/2018 0:00
631,Refi,26100,12/21/2018 0:00
843,Purchase,21700,12/21/2018 0:00
689,Refi,28000,12/21/2018 0:00
834,Purchase,10025,12/21/2018 0:00
650,Refi,7000,12/21/2018 0:00
854,Purchase,18000,12/21/2018 0:00
743,Purchase,24000,12/21/2018 0:00
635,Refi,22250,12/21/2018 0:00
872,Purchase,31150,12/21/2018 0:00
741,Refi,22225,12/21/2018 0:00
651,Refi,13925,12/21/2018 0:00
632,Refi,23575,12/21/2018 0:00
793,Purchase,17600,12/21/2018 0:00
857,Purchase,17350,12/21/2018 0:00
832,Purchase,17925,12/21/2018 0:00
823,Purchase,22775,12/21/2018 0:00
665,Refi,18025,12/21/2018 0:00
846,Purchase,15750,12/21/2018 0:00
779,Purchase,13275,12/21/2018 0:00
734,Purchase,13800,12/21/2018 0:00
540,Refi,22175,12/21/2018 0:00
659,Purchase,23825,12/21/2018 0:00
766,Purchase,14950,12/21/2018 0:00
856,Purchase,45700,12/21/2018 0:00
808,Purchase,29825,12/21/2018 0:00
657,Purchase,29675,12/21/2018 0:00
801,Purchase,20600,12/21/2018 0:00
749,Purchase,16550,12/26/2018 0:00
762,Purchase,17025,12/26/2018 0:00
655,Refi,20050,12/26/2018 0:00
573,Refi,23625,12/26/2018 0:00
640,Refi,11600,12/26/2018 0:00
591,Refi,14775,12/26/2018 0:00
761,Purchase,14250,12/26/2018 0:00
571,Refi,20325,12/26/2018 0:00
629,Refi,17850,12/26/2018 0:00
630,Purchase,25025,12/26/2018 0:00
568,Refi,16100,12/26/2018 0:00
576,Purchase,13675,12/26/2018 0:00
632,Refi,13925,12/26/2018 0:00
623,Refi,17550,12/26/2018 0:00
738,Purchase,27600,12/26/2018 0:00
712,Purchase,15525,12/26/2018 0:00
576,Refi,28100,12/26/2018 0:00
594,Refi,12200,12/26/2018 0:00
611,Refi,17075,12/26/2018 0:00
585,Purchase,29400,12/26/2018 13:10
580,Refi,13075,12/27/2018 0:00
618,Refi,15975,12/27/2018 0:00
750,Refi,16125,12/27/2018 0:00
696,Purchase,8250,12/27/2018 0:00
864,Purchase,23350,12/27/2018 0:00
757,Refi,9400,12/27/2018 0:00
757,Purchase,12375,12/27/2018 0:00
564,Refi,22750,12/27/2018 0:00
867,Purchase,50325,12/27/2018 0:00
700,Purchase,11975,12/27/2018 0:00
760,Purchase,42550,12/27/2018 0:00
718,Refi,24875,12/27/2018 0:00
863,Purchase,24700,12/27/2018 0:00
750,Refi,27425,12/27/2018 0:00
703,Purchase,10025,12/28/2018 0:00
769,Purchase,7750,12/28/2018 0:00
862,Purchase,17325,12/28/2018 0:00
628,Refi,6675,12/28/2018 0:00
473,Purchase,15800,12/28/2018 0:00
751,Purchase,17025,12/28/2018 0:00
791,Purchase,20700,12/28/2018 0:00
632,Refi,18675,12/28/2018 0:00
811,Purchase,16175,12/28/2018 0:00
603,Refi,9425,12/28/2018 0:00
607,Refi,11925,12/28/2018 0:00
752,Refi,12375,12/28/2018 0:00
838,Refi,24725,12/28/2018 0:00
615,Refi,7700,12/28/2018 0:00
825,Purchase,12825,12/28/2018 0:00
863,Purchase,24450,12/28/2018 0:00
617,Refi,14750,12/28/2018 0:00
615,Purchase,14975,12/28/2018 0:00
874,Purchase,30750,12/28/2018 0:00
752,Purchase,14350,12/28/2018 0:00
662,Purchase,39400,12/28/2018 0:00
691,Purchase,25350,12/28/2018 0:00
812,Purchase,24625,12/28/2018 0:00
691,Refi,9825,12/28/2018 0:00
834,Purchase,13025,12/28/2018 0:00
564,Refi,29875,12/28/2018 0:00
652,Refi,18650,12/28/2018 0:00
667,Purchase,8400,12/28/2018 0:00
854,Purchase,33850,12/28/2018 0:00
694,Purchase,14800,12/28/2018 0:00
649,Purchase,14875,12/28/2018 0:00
686,Refi,7725,12/28/2018 0:00
767,Purchase,14750,12/28/2018 0:00
715,Purchase,24550,12/28/2018 0:00
701,Purchase,25025,12/28/2018 0:00
815,Purchase,25875,12/28/2018 0:00
813,Purchase,12025,12/31/2018 0:00
583,Refi,25550,12/31/2018 0:00
631,Refi,7725,12/31/2018 0:00
672,Refi,19650,12/31/2018 0:00
614,Refi,16925,12/31/2018 0:00
698,Purchase,13750,1/1/2019 0:00
744,Refi,9600,1/1/2019 0:00
775,Purchase,22700,1/1/2019 0:00
702,Purchase,19850,1/1/2019 0:00
815,Purchase,15325,1/1/2019 0:00
571,Purchase,16175,1/1/2019 0:00
672,Refi,13250,1/1/2019 0:00
760,Purchase,17400,1/1/2019 0:00
601,Refi,18000,1/1/2019 0:00
697,Purchase,24975,1/2/2019 0:00
594,Refi,9500,1/2/2019 0:00
820,Purchase,11800,1/2/2019 0:00
818,Refi,23550,1/2/2019 0:00
695,Purchase,24650,1/2/2019 0:00
586,Refi,11925,1/2/2019 0:00
612,Refi,5950,1/2/2019 0:00
804,Purchase,11250,1/2/2019 0:00
840,Purchase,20825,1/2/2019 0:00
560,Purchase,14550,1/2/2019 0:00
681,Refi,10275,1/2/2019 0:00
783,Purchase,11500,1/2/2019 0:00
572,Purchase,27300,1/2/2019 0:00
706,Purchase,12050,1/2/2019 0:00
857,Purchase,14600,1/3/2019 0:00
674,Purchase,6325,1/3/2019 0:00
682,Purchase,10200,1/3/2019 0:00
805,Purchase,16950,1/3/2019 0:00
813,Purchase,23350,1/3/2019 0:00
722,Purchase,12350,1/3/2019 0:00
622,Refi,19300,1/3/2019 0:00
779,Purchase,12650,1/3/2019 0:00
725,Purchase,10525,1/3/2019 0:00
743,Purchase,13525,1/3/2019 0:00
798,Purchase,14325,1/3/2019 0:00
627,Refi,19300,1/3/2019 0:00
632,Refi,28175,1/3/2019 0:00
590,Refi,26625,1/3/2019 0:00
814,Purchase,10500,1/3/2019 0:00
615,Purchase,14850,1/3/2019 0:00
630,Refi,18075,1/3/2019 0:00
567,Refi,24725,1/3/2019 0:00
847,Purchase,13550,1/3/2019 0:00
575,Refi,14500,1/3/2019 0:00
642,Purchase,8925,1/3/2019 0:00
640,Purchase,10875,1/3/2019 0:00
601,Refi,12850,1/3/2019 0:00
850,Purchase,51575,1/4/2019 0:00
687,Refi,40150,1/4/2019 0:00
774,Purchase,22100,1/4/2019 0:00
686,Purchase,8225,1/4/2019 0:00
696,Refi,15250,1/4/2019 0:00
561,Refi,13625,1/4/2019 0:00
670,Purchase,20600,1/4/2019 0:00
678,Refi,26450,1/4/2019 0:00
685,Refi,8300,1/4/2019 0:00
845,Purchase,10825,1/7/2019 0:00
632,Refi,16825,1/7/2019 0:00
760,Purchase,9900,1/7/2019 0:00
730,Purchase,32425,1/7/2019 0:00
733,Purchase,16150,1/7/2019 0:00
787,Purchase,14550,1/7/2019 0:00
652,Refi,13525,1/7/2019 0:00
725,Purchase,5975,1/7/2019 0:00
599,Refi,12725,1/7/2019 0:00
792,Purchase,20450,1/7/2019 0:00
627,Purchase,24150,1/7/2019 0:00
582,Refi,11950,1/7/2019 0:00
859,Purchase,24150,1/7/2019 0:00
654,Refi,27175,1/7/2019 0:00
801,Purchase,25250,1/8/2019 0:00
621,Refi,7275,1/8/2019 0:00
597,Refi,7550,1/8/2019 0:00
619,Purchase,20100,1/8/2019 0:00
807,Purchase,23100,1/8/2019 0:00
638,Refi,23225,1/8/2019 0:00
853,Purchase,16275,1/8/2019 0:00
737,Refi,16720,1/8/2019 0:00
777,Purchase,22800,1/8/2019 0:00
636,Refi,21925,1/8/2019 0:00
652,Refi,13900,1/8/2019 0:00
585,Purchase,12500,1/8/2019 0:00
721,Purchase,13650,1/8/2019 0:00
582,Purchase,9125,1/8/2019 0:00
637,Refi,12800,1/8/2019 0:00
817,Purchase,17650,1/8/2019 0:00
844,Purchase,14000,1/9/2019 0:00
769,Purchase,10025,1/9/2019 0:00
666,Refi,10525,1/9/2019 0:00
701,Refi,31025,1/9/2019 0:00
609,Refi,26525,1/9/2019 0:00
597,Purchase,10775,1/9/2019 0:00
601,Refi,21225,1/9/2019 0:00
631,Purchase,20725,1/9/2019 0:00
805,Purchase,18650,1/9/2019 0:00
627,Purchase,37350,1/9/2019 0:00
621,Refi,21700,1/9/2019 0:00
715,Purchase,14650,1/9/2019 0:00
701,Refi,18375,1/9/2019 0:00
627,Purchase,21850,1/9/2019 0:00
761,Purchase,12275,1/9/2019 0:00
679,Purchase,25275,1/10/2019 0:00
848,Purchase,12300,1/10/2019 0:00
644,Refi,5500,1/10/2019 0:00
694,Refi,20800,1/10/2019 0:00
780,Purchase,14450,1/10/2019 0:00
695,Refi,19125,1/10/2019 0:00
591,Refi,15775,1/10/2019 0:00
760,Purchase,18675,1/10/2019 0:00
590,Refi,10450,1/10/2019 0:00
822,Purchase,13625,1/10/2019 0:00
770,Refi,30725,1/10/2019 0:00
764,Refi,32325,1/10/2019 0:00
761,Purchase,16650,1/10/2019 0:00
754,Purchase,17425,1/10/2019 0:00
615,Refi,17850,1/10/2019 0:00
622,Refi,15225,1/10/2019 0:00
631,Refi,9925,1/10/2019 0:00
617,Purchase,11500,1/10/2019 0:00
674,Purchase,15825,1/10/2019 0:00
624,Purchase,31400,1/10/2019 0:00
563,Refi,17150,1/10/2019 0:00
650,Refi,9675,1/10/2019 0:00
575,Refi,6700,1/10/2019 0:00
622,Refi,5775,1/10/2019 0:00
753,Purchase,75050,1/10/2019 0:00
745,Purchase,14250,1/11/2019 0:00
711,Refi,13300,1/11/2019 0:00
864,Purchase,9925,1/11/2019 0:00
796,Purchase,29050,1/11/2019 0:00
594,Refi,23550,1/11/2019 0:00
653,Refi,5900,1/11/2019 0:00
715,Purchase,27425,1/11/2019 0:00
624,Refi,17025,1/11/2019 0:00
564,Refi,33975,1/11/2019 0:00
685,Purchase,11050,1/11/2019 0:00
702,Refi,14425,1/11/2019 0:00
742,Purchase,15300,1/11/2019 0:00
753,Purchase,10825,1/11/2019 0:00
635,Refi,15500,1/11/2019 0:00
638,Purchase,8100,1/11/2019 0:00
649,Refi,11325,1/11/2019 0:00
664,Refi,16850,1/11/2019 0:00
745,Purchase,16125,1/11/2019 0:00
642,Purchase,14275,1/14/2019 0:00
683,Purchase,30100,1/14/2019 0:00
735,Refi,8600,1/14/2019 0:00
631,Refi,27750,1/14/2019 0:00
610,Refi,8725,1/14/2019 0:00
700,Purchase,14075,1/14/2019 0:00
594,Refi,9575,1/14/2019 0:00
690,Refi,33100,1/14/2019 0:00
643,Refi,22325,1/14/2019 0:00
818,Refi,13300,1/14/2019 0:00
820,Purchase,58050,1/14/2019 0:00
615,Refi,15700,1/14/2019 0:00
793,Purchase,26075,1/14/2019 0:00
698,Refi,21950,1/14/2019 0:00
785,Purchase,10225,1/14/2019 0:00
587,Refi,25600,1/14/2019 0:00
652,Refi,8100,1/14/2019 0:00
849,Purchase,20375,1/14/2019 0:00
639,Purchase,17950,1/14/2019 0:00
658,Purchase,18825,1/14/2019 0:00
856,Purchase,14675,1/14/2019 0:00
787,Purchase,13325,1/14/2019 0:00
657,Refi,17250,1/14/2019 0:00
726,Purchase,20350,1/14/2019 0:00
647,Refi,18775,1/14/2019 0:00
580,Refi,12675,1/14/2019 0:00
639,Purchase,14225,1/15/2019 0:00
750,Purchase,19975,1/15/2019 0:00
770,Refi,15425,1/15/2019 0:00
535,Purchase,21650,1/15/2019 0:00
600,Purchase,14550,1/15/2019 0:00
565,Refi,23600,1/15/2019 0:00
801,Purchase,26450,1/15/2019 0:00
643,Purchase,11675,1/15/2019 0:00
688,Refi,22225,1/15/2019 0:00
599,Refi,22175,1/15/2019 0:00
725,Purchase,14300,1/15/2019 0:00
875,Purchase,20650,1/15/2019 0:00
542,Purchase,33900,1/15/2019 0:00
745,Refi,22975,1/15/2019 0:00
621,Refi,15100,1/15/2019 0:00
645,Refi,30400,1/15/2019 0:00
654,Purchase,14525,1/15/2019 0:00
731,Purchase,19550,1/15/2019 0:00
786,Purchase,37675,1/15/2019 0:00
743,Refi,16850,1/15/2019 0:00
655,Refi,14500,1/15/2019 0:00
743,Refi,9800,1/15/2019 0:00
785,Purchase,15850,1/15/2019 0:00
628,Refi,12325,1/15/2019 0:00
671,Purchase,12625,1/15/2019 0:00
662,Refi,17550,1/15/2019 0:00
719,Refi,16875,1/15/2019 0:00
842,Purchase,19600,1/16/2019 0:00
557,Purchase,19125,1/16/2019 0:00
734,Purchase,11225,1/16/2019 0:00
780,Purchase,9125,1/16/2019 0:00
713,Purchase,20550,1/16/2019 0:00
738,Purchase,23050,1/16/2019 0:00
824,Purchase,22900,1/16/2019 0:00
743,Refi,18425,1/16/2019 0:00
635,Refi,21525,1/16/2019 0:00
673,Refi,13425,1/16/2019 0:00
664,Refi,24825,1/16/2019 0:00
